"CUSTOMER_CODE","INVOICE_CODE","AMOUNT","DATE"
"CUST00002483","INVO00003173","38.33","22-Oct-2013"
"CUST00002493","INVO00003174","9.93","4-Aug-2013"
"CUST00002476","INVO00003175","63.4","5-Feb-2019"
"CUST00002486","INVO00003176","22.18","19-Sep-2010"
"CUST00002486","INVO00003177","787.25","23-Oct-2015"
"CUST00002486","INVO00003178","9.44","6-Feb-2016"
"CUST00002494","INVO00003179","38.46","16-Dec-2012"
"CUST00002494","INVO00003180","16.4","28-Oct-2019"
"CUST00002494","INVO00003181","71.88","22-Dec-2014"
"CUST00002498","INVO00003182","249.69","0-Oct-2010"
"CUST00002498","INVO00003183","32.27","29-Jul-2019"
"CUST00002498","INVO00003184","98.36","14-Jun-2016"
"CUST00002483","INVO00003185","75.9","26-May-2016"
"CUST00002483","INVO00003186","32.17","2-Jun-2019"
"CUST00002483","INVO00003187","8.41","11-Oct-2017"
"CUST00002492","INVO00003188","664.82","20-Feb-2019"
"CUST00002497","INVO00003189","899.03","20-Feb-2018"
"CUST00002497","INVO00003190","28.9","7-Jul-2017"
"CUST00002482","INVO00003191","78.4","24-Oct-2016"
"CUST00002482","INVO00003192","202.87","3-Feb-2018"
"CUST00002485","INVO00003193","2.51","2-Jul-2012"
"CUST00002485","INVO00003194","5.74","16-Jun-2011"
"CUST00002485","INVO00003195","805.13","12-May-2011"
"CUST00002493","INVO00003196","7.77","6-Sep-2018"
"CUST00002493","INVO00003197","7.07","4-Aug-2011"
"CUST00002493","INVO00003198","62.67","8-Jan-2019"
"CUST00002494","INVO00003199","685.51","14-Feb-2016"
"CUST00002500","INVO00003200","120.25","10-Oct-2013"
"CUST00002500","INVO00003201","767.39","27-Jun-2016"
"CUST00002483","INVO00003202","413.62","6-Sep-2011"
"CUST00002483","INVO00003203","381.47","8-Dec-2011"
"CUST00002483","INVO00003204","578.4","12-Feb-2011"
"CUST00002484","INVO00003205","462.32","15-Aug-2019"
"CUST00002484","INVO00003206","3.58","27-Dec-2012"
"CUST00002484","INVO00003207","173.38","24-Jun-2013"
"CUST00002485","INVO00003208","439.17","4-Jun-2011"
"CUST00002485","INVO00003209","42.98","17-Apr-2010"
"CUST00002494","INVO00003210","8.17","1-May-2019"
"CUST00002494","INVO00003211","9.51","27-Aug-2013"
"CUST00002494","INVO00003212","588.42","19-Jun-2011"
"CUST00002478","INVO00003213","99.4","14-Dec-2010"
"CUST00002478","INVO00003214","367.73","0-Sep-2013"
"CUST00002478","INVO00003215","2.86","8-Sep-2018"
"CUST00002487","INVO00003216","22.69","16-Jul-2019"
"CUST00002488","INVO00003217","2.55","20-Dec-2015"
"CUST00002498","INVO00003218","434.33","26-Jun-2013"
"CUST00002498","INVO00003219","9.39","26-Sep-2010"
"CUST00002480","INVO00003220","1.72","20-Jul-2014"
"CUST00002480","INVO00003221","1.94","26-Jul-2015"
"CUST00002489","INVO00003222","753.12","15-Sep-2011"
"CUST00002498","INVO00003223","4.73","13-Aug-2011"
"CUST00002482","INVO00003224","1.7","16-Apr-2014"
"CUST00002482","INVO00003225","1.41","10-Jun-2010"
"CUST00002482","INVO00003226","7.52","14-Nov-2015"
"CUST00002485","INVO00003227","71.38","7-Dec-2011"
"CUST00002485","INVO00003228","5.14","25-Jul-2019"
"CUST00002485","INVO00003229","63.74","23-Oct-2018"
"CUST00002489","INVO00003230","164.53","29-Feb-2012"
"CUST00002489","INVO00003231","36.25","5-Aug-2011"
"CUST00002492","INVO00003232","303.15","24-Aug-2015"
"CUST00002492","INVO00003233","34.14","10-Feb-2015"
"CUST00002492","INVO00003234","7.36","20-Sep-2018"
"CUST00002497","INVO00003235","69.79","27-Oct-2018"
"CUST00002497","INVO00003236","587.05","18-Mar-2018"
"CUST00002497","INVO00003237","508.71","0-Aug-2019"
"CUST00002480","INVO00003238","799.0","27-Feb-2012"
"CUST00002480","INVO00003239","46.11","16-Oct-2015"
"CUST00002488","INVO00003240","6.87","13-Apr-2011"
"CUST00002488","INVO00003241","39.71","15-Jun-2015"
"CUST00002488","INVO00003242","9.74","4-Apr-2012"
"CUST00002494","INVO00003243","378.24","26-Jun-2010"
"CUST00002497","INVO00003244","3.8","25-Apr-2019"
"CUST00002497","INVO00003245","105.95","2-Jul-2015"
"CUST00002480","INVO00003246","52.22","16-Jan-2014"
"CUST00002480","INVO00003247","707.79","29-Feb-2017"
"CUST00002484","INVO00003248","4.01","29-Apr-2014"
"CUST00002484","INVO00003249","4.94","11-Apr-2016"
"CUST00002484","INVO00003250","98.95","28-Jun-2018"
"CUST00002490","INVO00003251","890.86","12-Sep-2017"
"CUST00002499","INVO00003252","379.62","4-Jan-2018"
"CUST00002499","INVO00003253","913.93","8-Jan-2018"
"CUST00002499","INVO00003254","224.3","8-Sep-2012"
"CUST00002478","INVO00003255","48.99","13-Oct-2016"
"CUST00002478","INVO00003256","4.99","5-Oct-2010"
"CUST00002481","INVO00003257","586.92","5-Jun-2013"
"CUST00002481","INVO00003258","426.39","27-Aug-2017"
"CUST00002482","INVO00003259","91.79","27-Mar-2016"
"CUST00002487","INVO00003260","247.27","5-Sep-2010"
"CUST00002490","INVO00003261","840.1","4-Jan-2018"
"CUST00002496","INVO00003262","415.43","4-Oct-2013"
"CUST00002496","INVO00003263","708.42","10-Jul-2010"
"CUST00002497","INVO00003264","412.72","25-Jul-2017"
"CUST00002500","INVO00003265","818.72","15-Oct-2015"
"CUST00002478","INVO00003266","27.24","8-May-2010"
"CUST00002478","INVO00003267","71.82","3-Jul-2016"
"CUST00002483","INVO00003268","60.74","24-Nov-2014"
"CUST00002483","INVO00003269","1.58","11-Feb-2015"
"CUST00002484","INVO00003270","2.34","19-May-2016"
"CUST00002485","INVO00003271","74.34","24-Jan-2011"
"CUST00002485","INVO00003272","20.19","24-Oct-2011"
"CUST00002485","INVO00003273","2.82","28-Jun-2012"
"CUST00002493","INVO00003274","7.11","26-Jul-2011"
"CUST00002493","INVO00003275","171.56","20-Jun-2016"
"CUST00002496","INVO00003276","71.57","23-Oct-2012"
"CUST00002480","INVO00003277","6.41","8-May-2019"
"CUST00002480","INVO00003278","284.14","2-Jan-2013"
"CUST00002484","INVO00003279","9.43","1-Jun-2015"
"CUST00002484","INVO00003280","2.65","3-Apr-2013"
"CUST00002487","INVO00003281","1.34","4-Jan-2017"
"CUST00002487","INVO00003282","8.84","25-Feb-2017"
"CUST00002490","INVO00003283","311.59","22-Jun-2018"
"CUST00002490","INVO00003284","260.56","27-Feb-2012"
"CUST00002492","INVO00003285","5.06","6-Dec-2010"
"CUST00002492","INVO00003286","4.03","24-Nov-2011"
"CUST00002492","INVO00003287","937.11","14-Oct-2012"
"CUST00002495","INVO00003288","77.05","12-Dec-2018"
"CUST00002500","INVO00003289","202.58","1-May-2018"
"CUST00002500","INVO00003290","6.82","17-Oct-2014"
"CUST00002477","INVO00003291","88.42","6-Feb-2014"
"CUST00002483","INVO00003292","851.98","28-Nov-2018"
"CUST00002483","INVO00003293","91.09","17-Jul-2011"
"CUST00002485","INVO00003294","7.1","5-May-2016"
"CUST00002487","INVO00003295","904.62","0-Mar-2018"
"CUST00002492","INVO00003296","940.14","5-Feb-2019"
"CUST00002492","INVO00003297","70.53","9-May-2011"
"CUST00002492","INVO00003298","696.23","28-Aug-2012"
"CUST00002498","INVO00003299","8.17","28-Feb-2019"
"CUST00002498","INVO00003300","847.01","22-Jan-2013"
"CUST00002498","INVO00003301","60.92","29-Nov-2011"
"CUST00002479","INVO00003302","62.82","5-May-2013"
"CUST00002479","INVO00003303","29.92","14-Feb-2011"
"CUST00002486","INVO00003304","12.48","1-Oct-2010"
"CUST00002486","INVO00003305","24.84","3-Aug-2016"
"CUST00002494","INVO00003306","959.73","7-Dec-2016"
"CUST00002494","INVO00003307","3.28","17-Feb-2017"
"CUST00002494","INVO00003308","65.24","14-Jul-2019"
"CUST00002497","INVO00003309","72.34","6-Sep-2018"
"CUST00002480","INVO00003310","569.7","2-Oct-2010"
"CUST00002480","INVO00003311","7.27","16-Oct-2011"
"CUST00002480","INVO00003312","74.1","25-Nov-2012"
"CUST00002483","INVO00003313","22.06","1-Feb-2016"
"CUST00002483","INVO00003314","5.65","8-May-2012"
"CUST00002492","INVO00003315","62.83","15-Sep-2011"
"CUST00002494","INVO00003316","7.3","18-Jul-2017"
"CUST00002494","INVO00003317","181.39","18-Aug-2019"
"CUST00002494","INVO00003318","54.4","28-Jan-2018"
"CUST00002499","INVO00003319","4.84","3-Aug-2014"
"CUST00002479","INVO00003320","653.86","3-Nov-2018"
"CUST00002479","INVO00003321","982.24","28-Jan-2014"
"CUST00002479","INVO00003322","547.14","23-Jul-2012"
"CUST00002483","INVO00003323","54.26","25-May-2014"
"CUST00002483","INVO00003324","39.77","8-Feb-2010"
"CUST00002483","INVO00003325","4.91","11-Apr-2010"
"CUST00002484","INVO00003326","44.19","15-Dec-2018"
"CUST00002484","INVO00003327","3.94","2-Dec-2018"
"CUST00002484","INVO00003328","76.15","15-Oct-2017"
"CUST00002489","INVO00003329","1.37","16-Sep-2014"
"CUST00002489","INVO00003330","306.48","6-Apr-2014"
"CUST00002489","INVO00003331","84.15","27-May-2014"
"CUST00002497","INVO00003332","83.07","27-Nov-2010"
"CUST00002497","INVO00003333","2.32","25-Nov-2013"
"CUST00002481","INVO00003334","185.47","8-Sep-2010"
"CUST00002481","INVO00003335","3.97","24-Oct-2011"
"CUST00002481","INVO00003336","786.5","6-Mar-2011"
"CUST00002485","INVO00003337","8.47","20-Aug-2015"
"CUST00002485","INVO00003338","37.53","15-Nov-2010"
"CUST00002485","INVO00003339","261.73","18-Nov-2015"
"CUST00002489","INVO00003340","20.24","1-Oct-2016"
"CUST00002489","INVO00003341","281.65","11-Sep-2017"
"CUST00002495","INVO00003342","33.62","22-Apr-2018"
"CUST00002480","INVO00003343","547.94","7-Apr-2018"
"CUST00002489","INVO00003344","215.22","20-Feb-2015"
"CUST00002489","INVO00003345","891.09","19-Mar-2013"
"CUST00002489","INVO00003346","655.75","11-Jul-2016"
"CUST00002491","INVO00003347","9.46","21-Jul-2010"
"CUST00002491","INVO00003348","68.58","22-Jul-2012"
"CUST00002491","INVO00003349","11.3","18-Sep-2016"
"CUST00002476","INVO00003350","453.56","3-Oct-2017"
"CUST00002483","INVO00003351","7.86","5-Mar-2017"
"CUST00002483","INVO00003352","984.79","14-Nov-2019"
"CUST00002483","INVO00003353","750.24","1-Oct-2018"
"CUST00002484","INVO00003354","54.92","4-Aug-2014"
"CUST00002493","INVO00003355","5.31","6-Jan-2014"
"CUST00002493","INVO00003356","93.63","0-Nov-2011"
"CUST00002496","INVO00003357","28.79","20-Apr-2010"
"CUST00002496","INVO00003358","371.18","19-Sep-2011"
"CUST00002496","INVO00003359","79.07","5-Nov-2018"
"CUST00002499","INVO00003360","8.77","18-Apr-2019"
"CUST00002500","INVO00003361","745.51","13-Jun-2012"
"CUST00002477","INVO00003362","2.31","9-Nov-2011"
"CUST00002477","INVO00003363","7.75","21-May-2018"
"CUST00002477","INVO00003364","30.1","23-Nov-2019"
"CUST00002479","INVO00003365","971.86","0-Jun-2010"
"CUST00002479","INVO00003366","804.86","7-Feb-2012"
"CUST00002479","INVO00003367","325.01","5-Nov-2011"
"CUST00002484","INVO00003368","3.15","18-Aug-2018"
"CUST00002494","INVO00003369","817.64","7-Jun-2015"
"CUST00002497","INVO00003370","94.76","12-Jul-2017"
"CUST00002498","INVO00003371","377.6","6-Oct-2014"
"CUST00002498","INVO00003372","497.29","24-Oct-2015"
"CUST00002498","INVO00003373","68.31","17-Aug-2019"
"CUST00002482","INVO00003374","745.44","5-Apr-2016"
"CUST00002482","INVO00003375","66.63","25-Aug-2017"
"CUST00002482","INVO00003376","3.4","15-Apr-2013"
"CUST00002491","INVO00003377","864.25","18-Jun-2015"
"CUST00002491","INVO00003378","12.41","3-Mar-2019"
"CUST00002494","INVO00003379","3.21","3-Jun-2017"
"CUST00002494","INVO00003380","81.01","12-May-2019"
"CUST00002494","INVO00003381","9.79","19-Nov-2011"
"CUST00002477","INVO00003382","680.98","11-Aug-2018"
"CUST00002477","INVO00003383","27.58","22-Apr-2018"
"CUST00002479","INVO00003384","93.28","16-May-2011"
"CUST00002479","INVO00003385","73.09","18-Feb-2015"
"CUST00002479","INVO00003386","1.4","1-Sep-2019"
"CUST00002484","INVO00003387","91.03","24-Sep-2017"
"CUST00002484","INVO00003388","33.17","28-Aug-2018"
"CUST00002492","INVO00003389","8.03","15-Feb-2016"
"CUST00002499","INVO00003390","24.72","27-Jan-2011"
"CUST00002499","INVO00003391","85.04","26-Jan-2015"
"CUST00002483","INVO00003392","594.33","3-Dec-2014"
"CUST00002483","INVO00003393","446.62","13-Nov-2015"
"CUST00002483","INVO00003394","30.49","13-Jun-2016"
"CUST00002485","INVO00003395","189.52","13-Aug-2015"
"CUST00002495","INVO00003396","92.47","19-Sep-2017"
"CUST00002500","INVO00003397","715.43","25-Dec-2018"
"CUST00002500","INVO00003398","940.17","0-Jun-2018"
"CUST00002477","INVO00003399","6.24","3-Feb-2014"
"CUST00002477","INVO00003400","97.94","13-Jun-2010"
"CUST00002481","INVO00003401","76.06","26-Jan-2010"
"CUST00002484","INVO00003402","59.88","5-Jun-2011"
"CUST00002486","INVO00003403","16.89","12-Mar-2016"
"CUST00002486","INVO00003404","4.2","20-Nov-2016"
"CUST00002489","INVO00003405","2.73","14-Jun-2012"
"CUST00002489","INVO00003406","251.97","12-Sep-2014"
"CUST00002489","INVO00003407","86.77","7-May-2017"
"CUST00002493","INVO00003408","480.27","6-Nov-2019"
"CUST00002493","INVO00003409","6.16","4-Aug-2019"
"CUST00002477","INVO00003410","315.14","21-Apr-2016"
"CUST00002480","INVO00003411","851.8","21-May-2010"
"CUST00002480","INVO00003412","26.23","27-Sep-2015"
"CUST00002481","INVO00003413","398.95","8-Jul-2018"
"CUST00002481","INVO00003414","35.61","2-Jun-2014"
"CUST00002481","INVO00003415","890.28","14-Feb-2015"
"CUST00002489","INVO00003416","626.8","27-Oct-2012"
"CUST00002489","INVO00003417","130.81","16-May-2012"
"CUST00002489","INVO00003418","93.73","25-Oct-2016"
"CUST00002495","INVO00003419","4.49","2-Aug-2018"
"CUST00002495","INVO00003420","41.41","26-Jul-2015"
"CUST00002479","INVO00003421","3.7","18-Mar-2019"
"CUST00002479","INVO00003422","6.45","13-Nov-2019"
"CUST00002483","INVO00003423","65.86","26-Mar-2012"
"CUST00002484","INVO00003424","484.2","16-Feb-2017"
"CUST00002485","INVO00003425","56.6","5-Mar-2019"
"CUST00002485","INVO00003426","82.43","14-Jul-2017"
"CUST00002488","INVO00003427","1.44","29-Dec-2018"
"CUST00002492","INVO00003428","787.52","29-Jul-2015"
"CUST00002492","INVO00003429","64.68","29-Aug-2015"
"CUST00002492","INVO00003430","782.62","0-Dec-2015"
"CUST00002498","INVO00003431","77.11","5-Jul-2014"
"CUST00002498","INVO00003432","7.52","23-Dec-2013"
"CUST00002498","INVO00003433","82.97","23-Dec-2015"
"CUST00002479","INVO00003434","43.71","24-Mar-2017"
"CUST00002484","INVO00003435","724.32","10-Jun-2010"
"CUST00002494","INVO00003436","462.92","1-Oct-2018"
"CUST00002494","INVO00003437","1.67","23-Apr-2012"
"CUST00002498","INVO00003438","419.31","7-Feb-2013"
"CUST00002498","INVO00003439","41.29","27-Jul-2019"
"CUST00002498","INVO00003440","16.64","21-Dec-2014"
"CUST00002499","INVO00003441","781.31","29-Nov-2019"
"CUST00002484","INVO00003442","9.86","23-Aug-2012"
"CUST00002491","INVO00003443","526.79","15-Jul-2019"
"CUST00002476","INVO00003444","789.97","14-Dec-2011"
"CUST00002476","INVO00003445","497.65","10-Jul-2018"
"CUST00002486","INVO00003446","55.58","25-Jul-2016"
"CUST00002486","INVO00003447","8.15","1-Oct-2017"
"CUST00002492","INVO00003448","7.23","11-Mar-2016"
"CUST00002476","INVO00003449","8.17","8-Apr-2014"
"CUST00002476","INVO00003450","2.07","17-Nov-2018"
"CUST00002480","INVO00003451","6.38","13-Nov-2010"
"CUST00002480","INVO00003452","598.28","16-Nov-2011"
"CUST00002486","INVO00003453","30.25","23-Oct-2012"
"CUST00002486","INVO00003454","87.85","9-Mar-2012"
"CUST00002486","INVO00003455","331.2","12-Mar-2017"
"CUST00002495","INVO00003456","96.18","1-Jul-2019"
"CUST00002495","INVO00003457","799.96","13-Mar-2010"
"CUST00002498","INVO00003458","953.42","3-Jun-2011"
"CUST00002498","INVO00003459","9.05","27-May-2017"
"CUST00002483","INVO00003460","647.64","13-May-2014"
"CUST00002483","INVO00003461","162.78","22-Feb-2011"
"CUST00002493","INVO00003462","306.2","5-Jan-2013"
"CUST00002493","INVO00003463","90.1","12-Oct-2016"
"CUST00002493","INVO00003464","5.41","13-May-2015"
"CUST00002495","INVO00003465","99.08","24-Dec-2018"
"CUST00002495","INVO00003466","84.21","15-Oct-2019"
"CUST00002495","INVO00003467","640.8","7-Aug-2016"
"CUST00002480","INVO00003468","2.68","9-Jun-2019"
"CUST00002480","INVO00003469","6.11","24-Feb-2011"
"CUST00002480","INVO00003470","861.41","25-May-2010"
"CUST00002481","INVO00003471","353.38","15-Dec-2012"
"CUST00002484","INVO00003472","7.87","8-Jan-2015"
"CUST00002484","INVO00003473","906.41","25-Aug-2014"
"CUST00002494","INVO00003474","5.01","2-Jan-2019"
"CUST00002497","INVO00003475","1.92","20-Feb-2019"
"CUST00002497","INVO00003476","96.23","23-Sep-2018"
"CUST00002500","INVO00003477","2.63","20-Dec-2014"
"CUST00002500","INVO00003478","973.76","19-Sep-2016"
"CUST00002482","INVO00003479","804.37","20-Apr-2013"
"CUST00002482","INVO00003480","2.4","26-Apr-2016"
"CUST00002492","INVO00003481","39.45","9-May-2018"
"CUST00002500","INVO00003482","53.36","25-Jun-2016"
"CUST00002500","INVO00003483","1.91","27-Feb-2010"
"CUST00002485","INVO00003484","53.36","7-Sep-2019"
"CUST00002495","INVO00003485","9.44","26-May-2010"
"CUST00002500","INVO00003486","179.55","8-Feb-2018"
"CUST00002500","INVO00003487","1.4","5-Jun-2011"
"CUST00002500","INVO00003488","82.7","0-Nov-2013"
"CUST00002480","INVO00003489","940.41","20-Nov-2016"
"CUST00002488","INVO00003490","86.88","8-Feb-2011"
"CUST00002488","INVO00003491","76.16","27-May-2017"
"CUST00002494","INVO00003492","30.61","14-Nov-2014"
"CUST00002495","INVO00003493","38.7","11-Dec-2016"
"CUST00002495","INVO00003494","214.63","9-Nov-2019"
"CUST00002495","INVO00003495","68.49","13-Sep-2015"
"CUST00002479","INVO00003496","3.1","21-Jan-2019"
"CUST00002479","INVO00003497","535.97","6-Dec-2014"
"CUST00002480","INVO00003498","4.84","11-Dec-2019"
"CUST00002488","INVO00003499","575.81","14-Jan-2013"
"CUST00002488","INVO00003500","120.47","13-Apr-2018"
"CUST00002492","INVO00003501","7.78","28-May-2011"
"CUST00002495","INVO00003502","27.23","4-Aug-2012"
"CUST00002478","INVO00003503","208.99","16-Dec-2018"
"CUST00002478","INVO00003504","49.06","26-Feb-2010"
"CUST00002478","INVO00003505","1.42","15-Nov-2011"
"CUST00002480","INVO00003506","51.18","26-Nov-2019"
"CUST00002480","INVO00003507","90.74","4-Apr-2011"
"CUST00002480","INVO00003508","954.23","12-Jul-2011"
"CUST00002482","INVO00003509","1.8","2-May-2019"
"CUST00002482","INVO00003510","270.03","12-Nov-2010"
"CUST00002482","INVO00003511","91.54","2-Jun-2014"
"CUST00002483","INVO00003512","34.01","27-May-2010"
"CUST00002483","INVO00003513","567.79","23-Mar-2012"
"CUST00002489","INVO00003514","65.23","19-Feb-2012"
"CUST00002489","INVO00003515","1.68","17-Mar-2010"
"CUST00002489","INVO00003516","7.39","24-Jul-2010"
"CUST00002494","INVO00003517","378.23","23-Sep-2019"
"CUST00002494","INVO00003518","11.81","29-Sep-2015"
"CUST00002494","INVO00003519","950.47","4-Oct-2011"
"CUST00002500","INVO00003520","9.46","13-Jun-2014"
"CUST00002500","INVO00003521","877.16","3-Feb-2010"
"CUST00002477","INVO00003522","2.55","29-Sep-2012"
"CUST00002477","INVO00003523","72.29","7-Aug-2012"
"CUST00002477","INVO00003524","336.04","24-Aug-2010"
"CUST00002481","INVO00003525","515.32","15-Apr-2019"
"CUST00002481","INVO00003526","2.47","18-Mar-2016"
"CUST00002483","INVO00003527","17.0","29-Apr-2010"
"CUST00002483","INVO00003528","7.57","20-Jan-2017"
"CUST00002487","INVO00003529","13.68","12-Jan-2012"
"CUST00002490","INVO00003530","1.3","25-Mar-2016"
"CUST00002490","INVO00003531","1.9","1-Oct-2010"
"CUST00002492","INVO00003532","9.01","16-Feb-2016"
"CUST00002477","INVO00003533","76.67","27-Feb-2015"
"CUST00002477","INVO00003534","790.05","21-Apr-2019"
"CUST00002477","INVO00003535","9.72","13-Jun-2011"
"CUST00002487","INVO00003536","551.94","3-Dec-2012"
"CUST00002487","INVO00003537","66.74","25-Feb-2012"
"CUST00002489","INVO00003538","2.89","5-Sep-2012"
"CUST00002491","INVO00003539","4.92","8-Feb-2019"
"CUST00002491","INVO00003540","1.45","7-May-2011"
"CUST00002476","INVO00003541","98.36","29-Jan-2013"
"CUST00002484","INVO00003542","6.25","6-Jun-2019"
"CUST00002484","INVO00003543","821.83","2-Sep-2019"
"CUST00002486","INVO00003544","478.04","24-Aug-2016"
"CUST00002486","INVO00003545","87.55","23-Aug-2015"
"CUST00002486","INVO00003546","850.62","8-Sep-2019"
"CUST00002487","INVO00003547","7.53","2-Feb-2013"
"CUST00002495","INVO00003548","65.38","4-Apr-2010"
"CUST00002480","INVO00003549","47.11","26-Jul-2011"
"CUST00002488","INVO00003550","5.12","24-Apr-2010"
"CUST00002496","INVO00003551","6.08","24-Aug-2018"
"CUST00002496","INVO00003552","427.86","11-Sep-2018"
"CUST00002480","INVO00003553","4.11","7-Jun-2018"
"CUST00002480","INVO00003554","122.19","16-May-2018"
"CUST00002487","INVO00003555","903.69","28-Sep-2015"
"CUST00002487","INVO00003556","60.13","4-Dec-2012"
"CUST00002487","INVO00003557","2.41","22-Aug-2015"
"CUST00002493","INVO00003558","673.65","3-Mar-2015"
"CUST00002493","INVO00003559","148.29","10-Mar-2014"
"CUST00002493","INVO00003560","42.9","8-Feb-2016"
"CUST00002499","INVO00003561","531.09","15-May-2018"
"CUST00002476","INVO00003562","5.44","0-Jun-2015"
