"INVOICE_CODE","ITEM_CODE","AMOUNT","QUANTITY"
"INVO00004990","DIS5835","4.28","866"
"INVO00004990","5YEARS3453","331.16","270"
"INVO00004995","DIS2209","9.62","57"
"INVO00004997","LOYAL6255","9.31","507"
"INVO00004999","CM3167","259.78","418"
"INVO00004982","LOYAL3370","1.29","702"
"INVO00004982","VAL6070","240.06","651"
"INVO00004991","5YEARS7201","21.3","122"
"INVO00004991","CM8977","36.66","247"
"INVO00004991","LOYAL2631","2.63","377"
"INVO00004992","10YEARS3086","256.16","187"
"INVO00004992","LOYAL5782","7.37","679"
"INVO00004992","DIS6000","10.01","685"
"INVO00004994","10YEARS7086","5.62","822"
"INVO00004994","CM0716","79.59","36"
"INVO00004994","LOYAL1648","220.83","281"
"INVO00004976","5YEARS9387","69.44","41"
"INVO00004976","VAL3040","2.12","875"
"INVO00004976","DIS2857","1.32","958"
"INVO00004983","10YEARS5631","4.62","670"
"INVO00004983","CM8225","6.79","37"
"INVO00004985","CM0832","3.51","70"
"INVO00004985","DIS4909","1.7","108"
"INVO00004992","DIS2744","5.89","888"
"INVO00004992","CM2584","324.0","355"
"INVO00004993","10YEARS3912","3.67","638"
"INVO00004995","LOYAL2983","72.04","799"
"INVO00004995","DIS4879","9.89","548"
"INVO00004980","10YEARS7230","4.7","282"
"INVO00004980","10YEARS0635","83.71","751"
"INVO00004990","VAL6821","66.56","577"
"INVO00004990","VAL5953","326.04","303"
"INVO00004992","LOYAL2637","22.99","638"
"INVO00004992","10YEARS1126","5.99","539"
"INVO00004992","LOYAL7118","9.42","312"
"INVO00004996","10YEARS9562","83.49","168"
"INVO00004977","10YEARS7390","31.35","601"
"INVO00004982","VAL2574","99.91","591"
"INVO00004982","10YEARS6298","61.09","83"
"INVO00004982","DIS0555","8.18","805"
"INVO00004987","VAL6963","9.61","152"
"INVO00004987","10YEARS7820","459.81","160"
"INVO00004987","10YEARS6897","5.21","371"
"INVO00004995","10YEARS1463","3.88","970"
"INVO00004995","VAL6387","340.06","60"
"INVO00004978","VAL3981","28.36","91"
"INVO00004978","VAL7967","85.26","715"
"INVO00004978","5YEARS3921","7.95","227"
"INVO00004984","VAL9747","483.17","12"
"INVO00004984","LOYAL3960","77.49","103"
"INVO00004984","CM3765","407.73","852"
"INVO00004992","10YEARS7653","4.84","790"
"INVO00004977","LOYAL7026","5.27","823"
"INVO00004977","LOYAL5018","12.41","205"
"INVO00004977","5YEARS6956","9.3","538"
"INVO00004981","5YEARS3296","47.97","951"
"INVO00004981","LOYAL0533","215.01","116"
"INVO00004986","10YEARS1110","73.89","50"
"INVO00004986","10YEARS9102","21.26","442"
"INVO00004986","5YEARS5935","371.24","756"
"INVO00004993","VAL0489","78.96","117"
"INVO00004993","VAL5314","456.83","879"
"INVO00004993","VAL8566","77.67","239"
"INVO00004999","CM6712","178.68","383"
"INVO00004999","LOYAL7829","346.73","826"
"INVO00004984","DIS1605","1.94","561"
"INVO00004987","LOYAL1173","5.73","727"
"INVO00004992","5YEARS5281","57.85","31"
"INVO00004992","5YEARS2909","6.75","299"
"INVO00004992","VAL3039","324.84","908"
"INVO00004997","VAL2666","6.16","989"
"INVO00004997","10YEARS7610","2.53","996"
"INVO00004978","VAL6473","9.62","962"
"INVO00004978","VAL9239","198.59","45"
"INVO00004979","LOYAL9109","91.89","778"
"INVO00004979","CM5558","7.59","675"
"INVO00004979","5YEARS4881","6.64","550"
"INVO00004988","CM1117","14.93","33"
"INVO00004988","DIS5635","92.6","401"
"INVO00004988","LOYAL0281","169.69","75"
"INVO00004996","5YEARS7887","346.35","366"
"INVO00004978","5YEARS6844","330.07","72"
"INVO00004978","VAL5265","3.21","303"
"INVO00004979","CM0061","9.64","776"
"INVO00004979","LOYAL8765","5.5","219"
"INVO00004988","DIS3238","240.66","544"
"INVO00004988","VAL7587","107.82","313"
"INVO00004988","5YEARS4324","67.81","908"
"INVO00004992","DIS7792","5.14","542"
"INVO00004992","10YEARS6523","7.71","38"
"INVO00004997","CM2047","45.2","574"
"INVO00004981","10YEARS7986","8.96","985"
"INVO00004981","10YEARS4213","3.15","748"
"INVO00004983","CM8612","9.73","596"
"INVO00004983","DIS6866","8.47","449"
"INVO00004983","DIS7058","41.41","801"
"INVO00004989","5YEARS4511","7.6","820"
"INVO00004989","10YEARS5102","2.48","751"
"INVO00004989","DIS7180","8.09","754"
"INVO00004993","DIS7947","3.6","352"
"INVO00004993","VAL6932","8.87","360"
"INVO00004995","LOYAL7254","2.66","387"
"INVO00004995","CM9994","151.62","456"
"INVO00004995","LOYAL2295","80.63","572"
"INVO00004999","LOYAL5007","28.49","990"
"INVO00004979","DIS5408","53.43","855"
"INVO00004979","LOYAL1607","39.56","635"
"INVO00004985","5YEARS4859","62.57","801"
"INVO00004985","LOYAL1154","2.36","895"
"INVO00004989","LOYAL6109","385.93","746"
"INVO00004989","LOYAL5189","26.3","475"
"INVO00004990","DIS0336","56.4","592"
"INVO00004990","DIS8620","3.62","4"
"INVO00004990","5YEARS2731","9.85","32"
"INVO00004998","10YEARS7036","427.17","260"
"INVO00004980","5YEARS9360","5.72","756"
"INVO00004980","5YEARS1672","2.76","383"
"INVO00004980","VAL5997","55.85","564"
"INVO00004989","10YEARS1224","93.82","287"
"INVO00004993","CM0032","35.01","677"
"INVO00004993","5YEARS7881","37.0","413"
"INVO00004999","LOYAL2929","99.66","369"
"INVO00004981","5YEARS6162","199.59","513"
"INVO00004988","10YEARS0951","96.32","366"
"INVO00004988","VAL8505","168.66","397"
"INVO00004988","5YEARS8478","6.57","420"
"INVO00004998","DIS1825","9.13","178"
"INVO00004982","5YEARS4574","13.53","984"
"INVO00004982","10YEARS4906","3.28","729"
"INVO00004986","VAL3657","9.27","767"
"INVO00004986","CM4478","39.84","928"
"INVO00004986","DIS3872","58.34","227"
"INVO00004992","5YEARS5769","3.95","658"
"INVO00004992","DIS9452","223.11","898"
"INVO00004992","LOYAL1369","442.5","993"
"INVO00004999","LOYAL6377","15.02","13"
"INVO00004999","DIS5066","8.35","1"
"INVO00004983","5YEARS7940","314.46","12"
"INVO00004983","LOYAL8208","9.38","455"
"INVO00004983","10YEARS0274","51.28","392"
"INVO00004993","DIS7857","96.72","676"
"INVO00004993","LOYAL6698","428.59","96"
"INVO00004993","5YEARS7800","11.88","54"
"INVO00005000","LOYAL2615","9.47","972"
"INVO00004985","CM1740","7.3","302"
"INVO00004991","DIS0183","68.05","312"
"INVO00004991","DIS4853","477.38","829"
"INVO00004994","VAL3185","122.46","675"
"INVO00004996","VAL1466","24.24","105"
"INVO00004996","DIS0407","2.7","687"
"INVO00004999","DIS0718","8.49","397"
"INVO00005000","DIS5135","69.94","375"
"INVO00004984","LOYAL4805","28.22","28"
"INVO00004984","DIS5956","173.16","839"
"INVO00004984","CM3870","31.12","480"
"INVO00004985","5YEARS8434","17.52","378"
"INVO00004992","VAL2211","4.85","320"
"INVO00004992","10YEARS1055","4.14","82"
"INVO00004976","LOYAL2327","126.3","323"
"INVO00004976","DIS0972","99.37","158"
"INVO00004979","10YEARS3434","76.39","992"
"INVO00004985","5YEARS0891","332.88","47"
"INVO00004994","VAL2697","4.27","485"
"INVO00004995","LOYAL2437","68.35","731"
"INVO00005000","LOYAL6968","194.13","972"
"INVO00005000","LOYAL8525","441.33","706"
"INVO00004983","DIS0161","52.75","442"
"INVO00004984","VAL4832","1.14","671"
"INVO00004984","VAL8802","1.61","205"
"INVO00004984","5YEARS2753","28.74","543"
"INVO00004994","DIS6741","8.28","224"
"INVO00004994","LOYAL8922","1.26","445"
"INVO00004994","10YEARS8047","323.1","607"
"INVO00004996","VAL8360","31.17","568"
"INVO00004976","10YEARS3323","8.05","887"
"INVO00004976","CM0028","406.42","884"
"INVO00004979","VAL2937","97.16","832"
"INVO00004979","5YEARS7261","39.09","195"
"INVO00004979","5YEARS5837","30.14","32"
"INVO00004983","LOYAL1628","76.26","373"
"INVO00004983","DIS8961","7.39","237"
"INVO00004986","10YEARS3894","8.63","198"
"INVO00004986","10YEARS3201","466.76","109"
"INVO00004989","LOYAL3783","11.88","945"
"INVO00004989","LOYAL7765","69.61","578"
"INVO00004989","10YEARS5153","75.06","410"
"INVO00004996","5YEARS9941","56.53","348"
"INVO00004996","CM3776","71.99","460"
"INVO00004996","CM6907","4.11","811"
"INVO00004977","LOYAL3036","402.54","121"
"INVO00004984","VAL4667","49.67","624"
"INVO00004984","5YEARS9415","53.12","328"
"INVO00004984","DIS0485","1.91","816"
"INVO00004992","10YEARS7513","8.43","190"
"INVO00004992","5YEARS9701","2.51","735"
"INVO00004997","DIS5335","63.24","369"
"INVO00004997","CM0068","8.53","960"
"INVO00004981","CM5229","35.4","781"
"INVO00004981","DIS8875","68.89","326"
"INVO00004981","DIS4941","48.14","755"
"INVO00004990","LOYAL3213","93.28","618"
"INVO00004996","LOYAL4125","55.65","802"
"INVO00004996","10YEARS6342","52.78","639"
"INVO00004996","VAL0375","75.85","190"
"INVO00004979","DIS9210","94.82","785"
"INVO00004979","LOYAL0719","71.05","714"
"INVO00004979","LOYAL4818","41.37","393"
"INVO00004983","DIS9547","1.45","409"
"INVO00004983","LOYAL4803","3.79","74"
"INVO00004988","DIS1889","4.44","327"
"INVO00004988","10YEARS1697","168.52","300"
"INVO00004992","CM0345","27.93","86"
"INVO00004992","5YEARS1285","9.89","497"
"INVO00004992","CM1160","8.99","844"
"INVO00004996","LOYAL5982","58.12","233"
"INVO00004997","5YEARS0506","55.08","92"
"INVO00004997","5YEARS1143","76.14","910"
"INVO00004979","DIS9979","1.82","42"
"INVO00004985","5YEARS4279","34.42","277"
"INVO00004985","CM1249","1.56","691"
"INVO00004985","CM6800","101.06","254"
"INVO00004992","10YEARS1096","24.03","882"
"INVO00004992","VAL0015","3.27","675"
"INVO00004992","LOYAL6911","3.19","993"
"INVO00004977","10YEARS0560","38.57","498"
"INVO00004977","DIS4261","10.2","924"
"INVO00004977","DIS2025","2.13","835"
"INVO00004978","VAL0192","63.66","738"
"INVO00004981","LOYAL4729","2.0","200"
"INVO00004981","5YEARS0674","8.44","58"
"INVO00004985","VAL4882","414.24","996"
"INVO00004985","VAL7001","7.85","834"
"INVO00004994","LOYAL3053","39.51","355"
"INVO00004977","5YEARS5707","5.07","709"
"INVO00004977","LOYAL8496","2.57","201"
"INVO00004977","10YEARS9441","2.61","578"
"INVO00004986","CM7640","5.05","266"
"INVO00004987","VAL9664","63.0","404"
"INVO00004987","10YEARS5195","2.59","766"
"INVO00004994","10YEARS3328","2.2","65"
"INVO00004996","LOYAL2365","306.11","880"
"INVO00004996","LOYAL8851","15.5","593"
"INVO00004996","DIS9091","54.18","54"
"INVO00004979","VAL5176","60.22","717"
"INVO00004983","5YEARS7945","4.78","281"
"INVO00004983","VAL5659","9.63","242"
"INVO00004983","5YEARS9496","2.27","626"
"INVO00004989","10YEARS9486","2.35","156"
"INVO00004999","5YEARS5481","7.91","24"
"INVO00004999","DIS1762","79.22","432"
"INVO00004999","5YEARS5035","57.58","209"
"INVO00004977","VAL7199","2.07","655"
"INVO00004977","LOYAL0427","48.15","293"
"INVO00004979","5YEARS9281","22.27","74"
"INVO00004982","5YEARS2100","44.1","9"
"INVO00004986","LOYAL8270","4.47","118"
"INVO00004986","VAL8187","5.13","580"
"INVO00004986","DIS9244","23.28","475"
"INVO00004987","CM5596","8.19","766"
"INVO00004991","VAL5043","247.74","588"
"INVO00005000","10YEARS1116","499.43","187"
"INVO00004981","10YEARS7756","36.98","476"
"INVO00004981","10YEARS7591","18.32","589"
"INVO00004981","VAL2965","67.08","623"
"INVO00004991","5YEARS0016","74.55","68"
"INVO00004996","DIS3136","58.23","430"
"INVO00004996","CM3931","26.0","117"
"INVO00004996","LOYAL2395","4.13","839"
"INVO00004981","VAL5079","124.72","576"
"INVO00004981","CM9253","9.06","273"
"INVO00004981","5YEARS7702","1.89","595"
"INVO00004988","DIS1440","67.27","877"
"INVO00004988","LOYAL8688","303.83","368"
"INVO00004988","LOYAL6608","6.25","594"
"INVO00004998","DIS1966","4.54","136"
"INVO00004998","DIS4792","3.25","679"
"INVO00004998","CM2207","50.98","487"
"INVO00004982","LOYAL0879","305.8","88"
"INVO00004982","LOYAL0393","1.31","606"
"INVO00004982","10YEARS2236","7.44","356"
"INVO00004990","VAL8737","3.73","245"
"INVO00004990","5YEARS1286","52.05","755"
"INVO00004990","10YEARS0124","62.62","680"
"INVO00004995","DIS8199","5.02","421"
"INVO00004995","VAL3166","68.37","127"
"INVO00004997","10YEARS7856","54.35","592"
"INVO00004997","DIS6504","4.91","968"
"INVO00004997","VAL5655","81.09","790"
"INVO00004978","CM7629","40.42","68"
"INVO00004978","10YEARS9469","4.23","69"
"INVO00004979","CM7432","3.28","955"
"INVO00004983","CM7834","94.24","361"
"INVO00004983","5YEARS2182","22.95","675"
"INVO00004983","5YEARS9543","28.79","950"
"INVO00004985","DIS9447","7.17","995"
"INVO00004985","5YEARS7594","53.75","4"
"INVO00004985","DIS8734","182.73","62"
"INVO00004989","5YEARS5098","7.65","800"
"INVO00004989","VAL8411","3.32","794"
"INVO00004992","10YEARS6753","192.73","541"
"INVO00004992","VAL2293","4.06","381"
"INVO00004992","DIS4572","7.1","678"
"INVO00004999","DIS6892","69.24","295"
"INVO00004999","LOYAL3863","66.35","861"
"INVO00004999","VAL3694","7.38","910"
"INVO00004978","5YEARS5749","100.95","501"
"INVO00004978","10YEARS9683","98.78","760"
"INVO00004978","VAL2935","11.14","610"
"INVO00004981","VAL4363","27.47","713"
"INVO00004991","5YEARS2968","179.39","839"
"INVO00004994","VAL1268","6.46","644"
"INVO00004979","5YEARS6266","8.42","30"
"INVO00004979","5YEARS5518","7.9","512"
"INVO00004979","5YEARS9372","9.74","625"
"INVO00004984","VAL7211","1.43","431"
"INVO00004987","LOYAL6208","2.09","139"
"INVO00004996","DIS9222","463.69","638"
"INVO00004976","DIS4430","39.61","337"
"INVO00004976","DIS6860","5.91","475"
"INVO00004976","5YEARS7965","2.69","891"
"INVO00004981","LOYAL8065","79.21","465"
"INVO00004981","VAL7988","15.87","450"
"INVO00004981","5YEARS4528","3.71","531"
"INVO00004982","CM0351","49.62","968"
"INVO00004982","LOYAL0763","69.31","888"
"INVO00004982","DIS1989","20.49","176"
"INVO00004991","CM9156","5.81","730"
"INVO00004991","CM5058","9.35","820"
"INVO00004991","CM4821","8.99","691"
"INVO00004976","10YEARS2101","70.84","339"
"INVO00004985","VAL0811","7.2","930"
"INVO00004985","DIS8545","6.54","697"
"INVO00004992","DIS3782","61.39","14"
"INVO00004977","LOYAL5707","72.06","951"
"INVO00004981","VAL8747","1.55","788"
"INVO00004983","LOYAL8013","328.58","312"
"INVO00004983","DIS6561","15.22","46"
"INVO00004983","5YEARS7856","3.47","333"
"INVO00004990","LOYAL4176","74.93","860"
"INVO00004990","CM1025","30.44","211"
"INVO00004996","10YEARS6103","275.78","888"
"INVO00004998","10YEARS3787","44.05","405"
"INVO00005000","CM8326","53.1","989"
"INVO00005000","5YEARS8992","9.56","424"
"INVO00004985","CM3957","84.84","664"
"INVO00004985","5YEARS4772","3.07","760"
"INVO00004985","10YEARS1077","371.04","328"
"INVO00004995","VAL7789","393.86","305"
"INVO00004995","10YEARS7303","6.0","72"
"INVO00004997","VAL3612","58.6","963"
"INVO00004978","VAL5949","96.18","723"
"INVO00004985","VAL6647","14.92","683"
"INVO00004985","5YEARS2467","5.12","955"
"INVO00004985","VAL5402","17.7","74"
"INVO00004994","VAL2802","4.93","682"
"INVO00004994","LOYAL6141","138.25","783"
"INVO00004994","VAL5582","8.38","837"
"INVO00004996","5YEARS4569","11.75","713"
"INVO00004979","CM2386","36.71","514"
"INVO00004979","LOYAL2073","80.53","317"
"INVO00004979","10YEARS8012","9.36","780"
"INVO00004986","CM2608","2.93","392"
"INVO00004986","LOYAL9070","13.71","542"
"INVO00004990","DIS4863","289.87","87"
"INVO00004990","CM8274","3.87","704"
"INVO00004993","DIS1103","3.7","674"
"INVO00004993","CM2817","31.83","358"
"INVO00004993","5YEARS5358","289.62","809"
"INVO00004999","5YEARS3714","179.83","392"
"INVO00004979","VAL9105","9.45","216"
"INVO00004979","LOYAL8826","4.55","700"
"INVO00004979","VAL0297","57.84","396"
"INVO00004984","DIS3412","380.12","41"
"INVO00004984","10YEARS6474","436.73","207"
"INVO00004984","LOYAL9189","89.26","619"
"INVO00004987","10YEARS8502","110.47","738"
"INVO00004988","LOYAL9162","285.32","55"
"INVO00004988","DIS4677","8.38","461"
"INVO00004988","CM9976","7.02","230"
"INVO00004997","LOYAL0011","63.65","170"
"INVO00004998","VAL2476","54.74","468"
"INVO00004998","10YEARS3844","38.03","837"
"INVO00004983","VAL2651","9.8","181"
"INVO00004983","LOYAL4100","6.03","975"
"INVO00004983","5YEARS1524","51.4","300"
"INVO00004986","5YEARS0141","6.84","113"
"INVO00004996","LOYAL2318","6.16","814"
"INVO00004979","5YEARS1712","1.88","134"
"INVO00004979","10YEARS8840","375.44","886"
"INVO00004984","VAL0862","72.63","710"
"INVO00004985","5YEARS1650","167.99","595"
"INVO00004985","CM6554","301.74","542"
"INVO00004985","DIS2294","9.9","446"
"INVO00004995","5YEARS6821","8.06","474"
"INVO00004995","10YEARS9691","3.31","602"
"INVO00004995","LOYAL4800","455.19","286"
"INVO00004996","VAL3896","8.89","772"
"INVO00004996","5YEARS8249","7.89","695"
"INVO00005000","5YEARS0150","2.03","834"
"INVO00005000","CM1363","79.5","999"
"INVO00005000","10YEARS8755","13.24","569"
"INVO00004980","LOYAL3048","23.3","998"
"INVO00004980","5YEARS5591","50.37","520"
"INVO00004980","5YEARS0762","1.68","56"
"INVO00004983","CM0483","6.77","296"
"INVO00004985","VAL9403","79.81","300"
"INVO00004985","5YEARS2207","4.23","293"
"INVO00004992","DIS7565","1.23","648"
"INVO00004992","CM4902","6.46","507"
"INVO00004996","VAL0423","9.41","852"
"INVO00004996","VAL3872","8.79","269"
"INVO00004996","VAL5767","19.21","268"
"INVO00004999","5YEARS6988","59.7","523"
"INVO00004999","CM6606","7.04","687"
"INVO00004999","10YEARS9257","44.68","711"
"INVO00004979","CM0959","61.71","720"
"INVO00004989","5YEARS4440","51.87","907"
"INVO00004993","VAL3015","4.69","707"
"INVO00004993","DIS9345","77.2","892"
"INVO00004993","10YEARS9585","31.95","637"
"INVO00004978","LOYAL7591","6.84","982"
"INVO00004978","VAL0443","132.93","676"
"INVO00004980","DIS9062","82.87","374"
"INVO00004980","5YEARS5814","46.56","330"
"INVO00004983","CM2790","3.23","226"
"INVO00004989","DIS1915","5.56","799"
"INVO00004989","DIS1650","7.09","34"
"INVO00004994","CM3343","80.07","458"
"INVO00004994","LOYAL0368","19.25","454"
"INVO00004994","VAL1833","8.91","686"
"INVO00004999","CM0777","383.84","584"
"INVO00004999","10YEARS6266","81.6","206"
"INVO00004999","LOYAL7065","9.14","792"
"INVO00004979","DIS6844","87.93","554"
"INVO00004979","5YEARS9108","53.58","784"
"INVO00004982","DIS1984","281.21","25"
"INVO00004982","LOYAL7046","38.69","845"
"INVO00004982","10YEARS4835","30.58","987"
"INVO00004984","CM9496","60.16","578"
"INVO00004994","LOYAL9691","2.8","928"
"INVO00004994","10YEARS5927","13.2","644"
"INVO00004994","CM9254","22.23","491"
"INVO00004999","CM4155","76.93","44"
"INVO00004981","DIS8684","30.11","971"
"INVO00004981","10YEARS1343","81.34","605"
"INVO00004981","LOYAL1100","72.76","151"
"INVO00004983","DIS5238","97.97","717"
"INVO00004983","10YEARS3391","2.11","762"
"INVO00004993","DIS6505","59.72","288"
"INVO00004993","CM4954","84.45","817"
"INVO00004978","5YEARS8457","16.25","885"
"INVO00004978","5YEARS3532","76.06","628"
"INVO00004978","LOYAL7445","18.57","701"
"INVO00004984","DIS0167","97.16","143"
"INVO00004991","CM5294","62.85","301"
"INVO00004991","5YEARS3428","42.34","722"
"INVO00004992","10YEARS4071","38.44","623"
"INVO00004992","LOYAL7628","78.79","917"
"INVO00004977","10YEARS4355","7.5","361"
"INVO00004977","5YEARS7262","9.92","33"
"INVO00004977","CM6637","106.83","884"
"INVO00004982","DIS3609","8.86","607"
"INVO00004982","5YEARS6798","455.35","583"
"INVO00004989","CM9549","371.33","948"
"INVO00004990","5YEARS0416","4.66","424"
"INVO00004999","10YEARS2583","9.35","884"
"INVO00004999","LOYAL6880","1.49","853"
"INVO00004999","10YEARS6044","3.8","886"
"INVO00004976","CM0726","9.88","45"
"INVO00004976","VAL2065","184.49","109"
"INVO00004976","10YEARS5657","27.28","34"
"INVO00004985","LOYAL1499","70.45","260"
"INVO00004985","10YEARS3188","319.76","566"
"INVO00004993","DIS6418","8.35","557"
"INVO00004993","LOYAL6487","13.14","465"
"INVO00004994","LOYAL5368","74.43","199"
"INVO00004994","10YEARS0488","55.48","573"
"INVO00004996","LOYAL2057","1.63","308"
"INVO00004978","VAL0395","2.51","689"
"INVO00004978","VAL3651","28.56","260"
"INVO00004979","CM3685","13.54","496"
"INVO00004979","VAL9433","8.32","533"
"INVO00004985","VAL7701","61.51","803"
"INVO00004993","5YEARS1448","60.5","920"
"INVO00004996","5YEARS3951","3.83","440"
"INVO00005000","10YEARS7881","10.61","121"
"INVO00005000","VAL4108","69.35","209"
"INVO00004977","CM0205","9.08","440"
"INVO00004987","5YEARS5356","1.85","767"
